Time Remaining,Play Number,Down,Score Difference,Play Type,Distance to First,Distance to Touchdown,Outcome,Previous Play Outcome,Play Description,Best
3600,3,3,0,pass,10,75,39,-2,"3rd and 10 at FSU25	No Huddle-Shotgun Travis,Jordan pass complete deep middle to Wilson,Ontaria for 29 yards to the FLA46 fumbled by Wilson,Ontaria at FSU47 forced by James,Shemar recovered by FLA Johnson,Tre'Vez at FLA46, End Of Play.",pass
3600,4,1,0,rush middle,10,54,55,39,"1st and 10 at FSU46	No Huddle-Shotgun Benson,Trey rush middle for 45 yards gain to the FLA09 (Dean III,Trey), 1ST DOWN.",rush middle
3390,5,1,0,rush right,9,9,69,55,"1st and 9 at FLA9	No Huddle-Shotgun Benson,Trey rush right for 9 yards gain to the FLA00 TOUCHDOWN, clock 11:30.",rush right
3390,6,1,0,kick attempt,10,3,0,69,"1st and 10 at FLA3	Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
3374,7,1,0,pass,10,75,0,0,"1st and 10 at FSU25	No Huddle-Shotgun Travis,Jordan pass incomplete short right to McDonald,Camren.",pass
3374,8,2,0,pass,10,75,26,0,"2nd and 10 at FSU25	No Huddle-Shotgun Travis,Jordan pass complete deep middle to Poitier,Kentron for 16 yards to the FSU41 (Wilson,Kamari), 1ST DOWN.",pass
3374,9,1,0,pass,10,59,23,26,"1st and 10 at FSU41	No Huddle-Shotgun Travis,Jordan pass complete deep right to McDonald,Camren for 13 yards to the FLA46 (Wilson,Kamari), 1ST DOWN.",pass
3374,10,1,0,rush middle,10,46,2,23,"1st and 10 at FLA46	No Huddle-Shotgun Benson,Trey rush middle for 2 yards gain to the FLA44 (Burney,Amari).",rush middle
3374,11,2,0,rush left,8,44,20,2,"2nd and 8 at FLA44	No Huddle-Shotgun Travis,Jordan rush left for 10 yards gain to the FLA34, out of bounds at FLA34, 1ST DOWN.",rush left
3374,12,1,0,pass,10,34,0,20,"1st and 10 at FLA34	No Huddle-Shotgun Travis,Jordan pass incomplete short middle to Wilson,Johnny QB hurried by Wingo,Derek.",pass
3374,13,2,0,rush left,10,34,-2,0,"2nd and 10 at FLA34	No Huddle-Shotgun Toafili,Lawrance rush left for 2 yards loss to the FLA36 (Marshall Jr.,Jason).",rush middle
3374,14,4,0,pass,12,36,0,-2,"4th and 12 at FLA36	No Huddle-Shotgun Travis,Jordan pass incomplete short right to Wilson,Johnny broken up by Dean III,Trey.",pass
2946,15,1,-7,rush right,10,75,2,0,"1st and 10 at FSU25	No Huddle-Shotgun Benson,Trey rush right for 2 yards gain to the FSU27 (Dean III,Trey; Wingo,Derek).",rush right
2946,16,2,-7,rush right,8,73,3,2,"2nd and 8 at FSU27	No Huddle-Shotgun Benson,Trey rush right for 3 yards gain to the FSU30 (Watson,Desmond; Summerall III,Lloyd).",rush right
2946,17,3,-7,pass,5,70,35,3,"3rd and 5 at FSU30	No Huddle-Shotgun Travis,Jordan pass complete deep right to Wilson,Johnny for 25 yards to the FLA45 (Marshall Jr.,Jason), 1ST DOWN.",pass
2946,18,1,-7,rush right,10,45,0,35,"1st and 10 at FLA45	No Huddle-Shotgun Benson,Trey rush right for 1 yard gain to the FLA44 (Wingo,Derek).",rush right
2946,19,2,-7,pass,9,44,25,0,"2nd and 9 at FLA44	No Huddle-Shotgun Travis,Jordan pass complete deep middle to Poitier,Kentron for 15 yards to the FLA29 (McMillon,Donovan), 1ST DOWN.",pass
2788,20,1,-7,rush left,10,29,99,25,"1st and 10 at FLA29	No Huddle-Shotgun Travis,Jordan rush left for 29 yards gain to the FLA00 TOUCHDOWN, clock 01:28, 1ST DOWN.",rush left
2788,21,1,-7,kick attempt,10,3,0,99,"1st and 10 at FLA3	Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
3600,22,1,0,rush middle,10,51,0,0,"1st and 10 at FSU49	No Huddle-Shotgun Benson,Trey rush middle for 1 yard loss to the FSU48 (Dexter Sr.,Gervon).",rush middle
3600,23,2,0,pass,11,52,0,0,"2nd and 11 at FSU48	No Huddle-Shotgun Travis,Jordan pass incomplete short middle to Wilson,Johnny.",pass
3600,24,1,0,rush middle,10,37,3,0,"1st and 10 at FLA37	No Huddle-Shotgun Ward,Treshaun rush middle for 3 yards gain to the FLA34 (McClellan,Chris).",rush middle
3600,25,2,0,pass,7,34,0,3,"2nd and 7 at FLA34	No Huddle-Shotgun Travis,Jordan pass incomplete short right to Poitier,Kentron.",pass
3600,26,3,0,rush middle,7,34,27,0,"3rd and 7 at FLA34	No Huddle-Shotgun Toafili,Lawrance rush middle for 17 yards gain to the FLA17 (Dean III,Trey; Johnson,Tre'Vez), 1ST DOWN.",rush middle
3600,27,1,0,rush left,10,17,0,27,"1st and 10 at FLA17	No Huddle-Shotgun Toafili,Lawrance rush left for 1 yard gain to the FLA16 (Umanmielen,Princely).",rush left
3600,28,2,0,pass,9,16,-3,0,"2nd and 9 at FLA16	No Huddle-Shotgun Travis,Jordan sacked for loss of 3 yards to the FLA19 (James,Shemar).",rush right
3600,29,3,0,pass,12,19,0,-3,"3rd and 12 at FLA19	No Huddle-Shotgun Travis,Jordan pass incomplete short left to McDonald,Camren.",pass
3395,30,4,0,field goal attempt,12,19,5,0,"4th and 12 at FLA19	Fitzgerald,Ryan field goal attempt from 37 yards NO GOOD (H: Mastromanno,Alex, LS: Rosenberry,James), clock 11:35.",field goal attempt
3265,31,1,-7,pass,3,68,44,5,"1st and 3 at FSU32	No Huddle-Shotgun Travis,Jordan pass complete deep middle to Benson,Trey for 34 yards to the FLA34 (Hill,Jaydon; Williams,Scooby), 1ST DOWN.",pass
3265,32,1,-7,rush right,10,34,20,44,"1st and 10 at FLA34	No Huddle-Shotgun Travis,Jordan rush right for 10 yards gain to the FLA24 (Wilson,Kamari), out of bounds, 1ST DOWN.",rush right
3265,33,1,-7,rush left,10,24,9,20,"1st and 10 at FLA24	No Huddle-Shotgun Toafili,Lawrance rush left for 9 yards gain to the FLA15 (Johnson,Tre'Vez), out of bounds.",rush left
3265,34,2,-7,rush left,1,15,14,9,"2nd and 1 at FLA15	No Huddle-Shotgun Travis,Jordan rush left for 4 yards gain to the FLA11 (Dean III,Trey), out of bounds, 1ST DOWN.",rush left
3265,35,1,-7,pass,10,11,0,14,"1st and 10 at FLA11	No Huddle-Shotgun Travis,Jordan pass incomplete short left to Spann,Deuce.",pass
3265,36,2,-7,pass,10,11,0,0,"2nd and 10 at FLA11	No Huddle-Shotgun Travis,Jordan pass incomplete short right to Pittman,Mycah broken up by Burney,Amari.",pass
3265,37,3,-7,rush right,10,11,20,0,"3rd and 10 at FLA11	No Huddle-Shotgun Travis,Jordan rush right for 10 yards gain to the FLA01 (Wilson,Kamari), 1ST DOWN. The previous play is under review. The ruling on the field stands.",rush right
3044,38,1,-7,rush right,1,1,60,20,"1st and 1 at FLA1	No Huddle-Shotgun Travis,Jordan rush right for 1 yard gain to the FLA00 TOUCHDOWN, clock 05:44.",rush right
3044,39,1,-7,kick attempt,10,3,0,60,"1st and 10 at FLA3	Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
2742,40,1,-3,pass,10,75,0,0,"1st and 10 at FSU25	No Huddle-Shotgun Travis,Jordan pass incomplete short right to Wilson,Johnny broken up by Powell-Ryland Jr.,Antwaun.",pass
2742,41,2,-3,pass,10,75,0,0,"2nd and 10 at FSU25	No Huddle-Shotgun Travis,Jordan pass incomplete short middle to Wilson,Johnny.",pass
2742,42,3,-3,pass,10,75,0,0,"3rd and 10 at FSU25	No Huddle-Shotgun Travis,Jordan pass incomplete short right to Poitier,Kentron.",pass
2742,43,4,-3,punt,10,75,0,0,"4th and 10 at FSU25	Mastromanno,Alex punt 50 yards to the FLA25 Pearsall,Ricky return 4 yards to the FLA29 (Rector,Wyatt; Robinson,Jammie).",punt
1800,44,1,-3,rush middle,10,80,2,0,"1st and 10 at FSU20	No Huddle-Shotgun Benson,Trey rush middle for 2 yards gain to the FSU22 (Dean III,Trey).",rush middle
1800,45,2,-3,rush middle,8,78,0,2,"2nd and 8 at FSU22	No Huddle-Shotgun Benson,Trey rush middle for 1 yard gain to the FSU23 (Umanmielen,Princely; Dexter Sr.,Gervon).",rush middle
1800,46,1,-3,rush left,10,50,7,0,"1st and 10 at FSU50	No Huddle-Shotgun Travis,Jordan rush left for 7 yards gain to the FLA43, End Of Play.",rush left
1800,47,2,-3,rush right,3,43,2,7,"2nd and 3 at FLA43	No Huddle-Shotgun Ward,Treshaun rush right for 2 yards gain to the FLA41 (Watson,Desmond; Dean III,Trey).",rush right
1800,48,3,-3,rush middle,1,41,10,2,"3rd and 1 at FLA41	No Huddle-Shotgun Benson,Trey rush middle for 1 yard gain to the FLA40 (Burney,Amari), 1ST DOWN.",rush middle
1800,49,1,-3,pass,10,40,0,10,"1st and 10 at FLA40	No Huddle-Shotgun Travis,Jordan pass incomplete short right to Benson,Trey broken up by Johnson,Tre'Vez.",pass
1800,50,2,-3,rush right,10,40,0,0,"2nd and 10 at FLA40	No Huddle-Shotgun Benson,Trey rush right for 1 yard gain to the FLA39 (Watson,Desmond; Powell-Ryland Jr.,Antwaun).",rush right
1800,51,3,-3,pass,9,39,7,0,"3rd and 9 at FLA39	No Huddle-Shotgun Travis,Jordan pass complete short right to Daniel,Preston for 7 yards to the FLA32 (Burney,Amari; Marshall Jr.,Jason).",pass
1479,52,4,-3,rush middle,2,32,14,7,"4th and 2 at FLA32	No Huddle-Shotgun Travis,Jordan rush middle for 4 yards gain to the FLA28, End Of Play, 1ST DOWN.",rush middle
1479,53,1,-3,pass,10,28,0,14,"1st and 10 at FLA28	No Huddle-Shotgun Travis,Jordan pass incomplete short right to Douglas,Ja'Khi broken up by Miller,Ventrell.",pass
1479,54,2,-3,pass,10,28,0,0,"2nd and 10 at FLA28	No Huddle-Shotgun Travis,Jordan pass incomplete short left to Wilson,Johnny broken up by Marshall Jr.,Jason.",pass
1479,55,3,-3,pass,10,28,0,0,"3rd and 10 at FLA28	No Huddle-Shotgun Travis,Jordan pass incomplete short left to Pittman,Mycah broken up by Johnson,Tre'Vez. The previous play is under review. The ruling on the field stands.",pass
1433,56,4,-3,field goal attempt,10,28,5,0,"4th and 10 at FLA28	Fitzgerald,Ryan field goal attempt from 46 yards GOOD (H: Mastromanno,Alex, LS: Rosenberry,James), clock 08:53.",field goal attempt
1433,57,1,0,rush right,10,66,20,5,"1st and 10 at FSU34	No Huddle-Shotgun Benson,Trey rush right for 10 yards gain to the FSU44 (Dean III,Trey; Wilson,Kamari), 1ST DOWN.",rush right
1433,58,1,0,pass,10,56,54,20,"1st and 10 at FSU44	No Huddle-Shotgun Travis,Jordan pass complete deep middle to McClain,Malik for 44 yards to the FLA12 (Dean III,Trey), 1ST DOWN.",pass
1433,59,1,0,rush left,10,12,0,54,"1st and 10 at FLA12	No Huddle-Shotgun Benson,Trey rush left for 1 yard loss to the FLA13 (Wilson,Kamari; Summerall III,Lloyd).",rush left
1433,60,2,0,rush left,11,13,0,0,"2nd and 11 at FLA13	No Huddle-Shotgun Travis,Jordan rush left for 0 yards to the FLA13 (Young,Jordan), out of bounds.",rush left
1433,61,3,0,rush left,11,13,22,0,"3rd and 11 at FLA13	No Huddle-Shotgun Travis,Jordan rush left for 12 yards gain to the FLA01, End Of Play, 1ST DOWN.",rush left
1433,62,1,0,rush middle,1,1,0,22,"1st and 1 at FLA1	No Huddle-Shotgun Benson,Trey rush middle for 0 yards to the FLA01 (Watson,Desmond).",rush middle
1433,63,2,0,rush middle,1,1,0,0,"2nd and 1 at FLA1	No Huddle-Shotgun Benson,Trey rush middle for 0 yards to the FLA01 (McClellan,Chris; Summerall III,Lloyd).",rush middle
1161,64,3,0,rush left,1,1,60,0,"3rd and 1 at FLA1	No Huddle Benson,Trey rush left for 1 yard gain to the FLA00 TOUCHDOWN, clock 04:21.",rush left
1161,65,1,0,kick attempt,10,3,0,60,"1st and 10 at FLA3	Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
1161,66,1,7,pass,10,44,41,0,"1st and 10 at FLA44	No Huddle-Shotgun Travis,Jordan pass complete deep left to McDonald,Camren for 31 yards to the FLA13 (Umanmielen,Princely; Dean III,Trey), 1ST DOWN.",pass
1048,67,1,7,pass,6,6,66,41,"1st and 6 at FLA6	No Huddle-Shotgun Travis,Jordan pass complete short right to Poitier,Kentron for 6 yards to the FLA00 TOUCHDOWN, clock 02:28.",pass
1048,68,1,7,kick attempt,10,3,0,66,"1st and 10 at FLA3	Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
1535,69,1,7,rush right,10,75,0,0,"1st and 10 at FSU25	No Huddle-Shotgun Benson,Trey rush right for 0 yards to the FSU25 (Watson,Desmond; Umanmielen,Princely).",rush right
1535,70,2,7,pass,10,75,0,0,"2nd and 10 at FSU25	No Huddle-Shotgun Travis,Jordan pass incomplete short middle to Toafili,Lawrance.",pass
1535,71,3,7,pass,10,75,-6,0,"3rd and 10 at FSU25	No Huddle-Shotgun Travis,Jordan sacked for loss of 6 yards to the FSU19 (Powell-Ryland Jr.,Antwaun), fumble by Travis,Jordan recovered by FSU Travis,Jordan at FSU19, End Of Play.",rush middle
1535,72,4,7,punt,16,81,0,-6,"4th and 16 at FSU19	Mastromanno,Alex punt 44 yards to the FLA37 Pearsall,Ricky return 13 yards to the FLA50 (Rosenberry,James; Bethune,Tatum).",punt
1361,73,1,0,rush left,10,65,8,0,"1st and 10 at FSU35	No Huddle-Shotgun Ward,Treshaun rush left for 8 yards gain to the FSU43 (Wilson,Kamari; Burney,Amari).",rush left
1361,74,2,0,rush left,2,57,-4,8,"2nd and 2 at FSU43	No Huddle-Shotgun Ward,Treshaun rush left for 4 yards loss to the FSU39 (Umanmielen,Princely; Miller,Ventrell).",rush middle
1361,75,3,0,pass,6,61,31,-4,"3rd and 6 at FSU39	No Huddle-Shotgun Travis,Jordan pass complete deep left to Wilson,Johnny for 21 yards to the FLA40 (Marshall Jr.,Jason), out of bounds, 1ST DOWN.",pass
1361,76,1,0,rush middle,10,40,5,31,"1st and 10 at FLA40	No Huddle-Shotgun Travis,Jordan rush middle for 5 yards gain to the FLA35, End Of Play.",rush middle
1361,77,2,0,rush middle,5,35,2,5,"2nd and 5 at FLA35	No Huddle-Shotgun Travis,Jordan rush middle for 2 yards gain to the FLA33, End Of Play.",rush middle
1361,78,3,0,rush right,3,33,26,2,"3rd and 3 at FLA33	No Huddle-Shotgun Benson,Trey rush right for 16 yards gain to the FLA17 (Wilson,Kamari), 1ST DOWN.",rush right
1146,79,1,0,rush middle,10,17,87,26,"1st and 10 at FLA17	No Huddle-Shotgun Benson,Trey rush middle for 17 yards gain to the FLA00 TOUCHDOWN, clock 04:06, 1ST DOWN.",rush middle
1146,80,1,0,kick attempt,10,3,0,87,"1st and 10 at FLA3	Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
960,81,1,7,kneel,10,74,-1,0,"1st and 10 at FSU26	Kneel down by Travis,Jordan at FSU25 for loss of 1 yards.",pass
3600,1,1,0,pass,10,61,51,-1,"1st and 10 at FSU39	No Huddle-Shotgun Travis,Jordan pass complete deep left to McDonald,Camren for 41 yards to the LOU20 (Perry,Ben), 1ST DOWN.",pass
3600,2,1,0,rush middle,10,20,2,51,"1st and 10 at LOU20	No Huddle-Shotgun Ward,Treshaun rush middle for 2 yards gain to the LOU18 (Perry,Ben).",rush middle
3600,3,2,0,pass,8,18,-2,2,"2nd and 8 at LOU18	No Huddle-Shotgun Travis,Jordan pass complete short right to Ward,Treshaun for 2 yards loss to the LOU20 (Abdullah,Yasir).",rush left
3600,4,3,0,pass,10,20,28,-2,"3rd and 10 at LOU20	No Huddle-Shotgun Travis,Jordan pass complete deep left to Wilson,Johnny for 18 yards to the LOU02 (Brownlee,Jarvis), 1ST DOWN.",pass
3361,5,1,0,pass,2,2,62,28,"1st and 2 at LOU2	No Huddle-Shotgun Travis,Jordan pass complete short middle to Daniel,Preston for 2 yards to the LOU00 TOUCHDOWN, clock 11:01.",pass
3361,6,1,0,kick attempt,10,3,0,62,"1st and 10 at LOU3	Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
3208,7,1,0,pass,10,79,7,0,"1st and 10 at FSU21	No Huddle-Shotgun Travis,Jordan pass complete short right to Pittman,Mycah for 7 yards to the FSU28 (Sanogo,MoMo).",pass
3208,8,2,0,pass,8,77,33,7,"2nd and 8 at FSU23	No Huddle-Shotgun Travis,Jordan pass complete deep middle to Wilson,Johnny for 23 yards to the FSU46 (Clark,Kei'Trel), 1ST DOWN.",pass
3208,9,1,0,pass,10,54,5,33,"1st and 10 at FSU46	No Huddle-Shotgun Travis,Jordan pass complete short left to Wilson,Johnny for 5 yards to the LOU49 (Minkins,Josh; Harper,Nicario).",pass
3208,10,2,0,rush right,5,49,-3,5,"2nd and 5 at LOU49	No Huddle-Shotgun Williamson,Darion rush right for 3 yards loss to the FSU48 (Diaby,YaYa).",rush left
3208,11,3,0,pass,8,52,36,-3,"3rd and 8 at FSU48	No Huddle-Shotgun Travis,Jordan pass complete deep right to Wilson,Ontaria for 26 yards to the LOU26 (Brownlee,Jarvis), out of bounds, 1ST DOWN.",pass
3208,12,1,0,pass,10,26,4,36,"1st and 10 at LOU26	No Huddle-Shotgun Travis,Jordan pass complete short right to McDonald,Camren for 4 yards to the LOU22, End Of Play.",pass
3208,13,2,0,pass,6,22,3,4,"2nd and 6 at LOU22	No Huddle-Shotgun Travis,Jordan pass complete short left to McClain,Malik for 3 yards to the LOU19 (Perry,Ben).",pass
3208,14,3,0,rush middle,3,19,0,3,"3rd and 3 at LOU19	No Huddle-Shotgun Travis,Jordan rush middle for 0 yards to the LOU19 (Abdullah,Yasir; Duncan,Kenderick).",rush middle
2920,15,4,0,field goal attempt,3,19,5,0,"4th and 3 at LOU19	Fitzgerald,Ryan field goal attempt from 37 yards NO GOOD (H: Mastromanno,Alex, LS: Rosenberry,James), clock 03:40.",field goal attempt
2783,16,1,-7,rush middle,10,75,8,5,"1st and 10 at FSU25	No Huddle-Shotgun Ward,Treshaun rush middle for 8 yards gain to the FSU33 (Riley,Quincy).",rush middle
2783,17,2,-7,rush middle,2,67,56,8,"2nd and 2 at FSU33	No Huddle-Shotgun Ward,Treshaun rush middle for 46 yards gain to the LOU21 (Duncan,Kenderick), 1ST DOWN.",rush middle
2715,18,1,-7,pass,10,21,91,56,"1st and 10 at LOU21	No Huddle-Shotgun Travis,Jordan pass complete deep right to McClain,Malik for 21 yards to the LOU00 TOUCHDOWN, clock 00:15, 1ST DOWN.",pass
2715,19,1,-7,kick attempt,10,3,0,91,"1st and 10 at LOU3	Fitzgerald,Ryan kick attempt good (H: Mastromanno,Alex, LS: Rosenberry,James).",kick attempt
3600,20,1,0,rush middle,10,75,6,0,"1st and 10 at FSU25	No Huddle-Shotgun Benson,Trey rush middle for 6 yards gain to the FSU31 (Abdullah,Yasir; Montgomery,Monty).",rush middle
3600,21,2,0,pass,4,69,0,6,"2nd and 4 at FSU31	No Huddle-Shotgun Travis,Jordan pass incomplete short left to Wilson,Ontaria broken up by Minkins,Josh.",pass
3600,22,3,0,pass,9,74,0,0,"3rd and 9 at FSU26	No Huddle-Shotgun Travis,Jordan pass intercepted by Conner,Rance at FSU45 QB hurried by Abdullah,Yasir, End Of Play.",pass
3600,23,1,0,rush middle,10,92,0,0,"1st and 10 at FSU8	No Huddle-Shotgun Toafili,Lawrance rush middle for 1 yard gain to the FSU09 (Montgomery,Monty).",rush middle
3600,24,2,0,pass,9,91,0,0,"2nd and 9 at FSU9	No Huddle-Shotgun Travis,Jordan pass incomplete short left QB hurried by Brownlee,Jarvis.",pass
3600,25,3,0,pass,9,91,0,0,"3rd and 9 at FSU9	No Huddle-Shotgun Travis,Jordan pass incomplete short left to Toafili,Lawrance.",pass
3030,26,1,-7,pass,10,75,21,0,"1st and 10 at FSU25	No Huddle-Shotgun Travis,Jordan pass complete deep middle to Toafili,Lawrance for 11 yards to the FSU36 (Perry,Ben), 1ST DOWN.",pass
3030,27,1,-7,pass,10,64,-2,21,"1st and 10 at FSU36	No Huddle-Shotgun Travis,Jordan pass complete short right to Toafili,Lawrance for 2 yards loss to the FSU34 (Perry,Ben).",rush right
3030,28,2,-7,pass,12,66,-10,-2,"2nd and 12 at FSU34	No Huddle-Shotgun Travis,Jordan sacked for loss of 10 yards to the FSU24 (Diaby,YaYa).",rush middle
3030,29,3,-7,pass,22,76,0,-10,"3rd and 22 at FSU24	No Huddle-Shotgun Rodemaker,Tate pass incomplete short right to Wilson,Johnny.",pass
3030,30,4,-7,punt,22,76,0,0,"4th and 22 at FSU24	Mastromanno,Alex punt 51 yards to the LOU25 Smith,Braden return 2 yards to the LOU27 (Gant,Brendan).",punt
3030,31,1,-7,rush left,12,48,38,0,"1st and 12 at LOU48	No Huddle-Shotgun Ward,Treshaun rush left for 28 yards gain to the LOU20 (Perry,Ben), 1ST DOWN.",rush left
3030,32,1,-7,pass,10,20,-6,38,"1st and 10 at LOU20	No Huddle-Shotgun Rodemaker,Tate pass complete short left to Ward,Treshaun for 6 yards loss to the LOU26 (Abdullah,Yasir; Tell,Dezmond).",rush left
2743,33,3,-7,pass,26,36,30,-6,"3rd and 26 at LOU36	No Huddle-Shotgun Rodemaker,Tate pass intercepted by Abdullah,Yasir at LOU22 Abdullah,Yasir return 20 yards to the LOU42 (Gibbons,Dillan).",pass
2722,34,1,-7,kneel,10,92,-2,30,1st and 10 at FSU8	Kneel down by Florida St. at FSU06 for loss of 2 yards.,rush left
1800,35,1,-7,rush middle,10,75,3,-2,"1st and 10 at FSU25	No Huddle-Shotgun Ward,Treshaun rush middle for 3 yards gain to the FSU28 (Sanogo,MoMo; Tell,Dezmond).",rush middle
1800,36,2,-7,pass,7,72,32,3,"2nd and 7 at FSU28	No Huddle-Shotgun Rodemaker,Tate pass complete deep middle to Wilson,Johnny for 22 yards to the FSU50 (Brownlee,Jarvis), 1ST DOWN.",pass
1800,37,1,-7,rush right,10,50,4,32,"1st and 10 at FSU50	No Huddle-Shotgun Ward,Treshaun rush right for 4 yards gain to the LOU46 (Abdullah,Yasir; Montgomery,Monty).",rush right
1800,38,2,-7,rush right,6,46,5,4,"2nd and 6 at LOU46	No Huddle-Shotgun Benson,Trey rush right for 5 yards gain to the LOU41 (Montgomery,Monty).",rush right
1800,39,3,-7,rush middle,1,41,13,5,"3rd and 1 at LOU41	No Huddle-Shotgun Benson,Trey rush middle for 3 yards gain to the LOU38 (Dawson,Jared; Cloyd,K.J.), 1ST DOWN.",rush middle
1800,40,1,-7,pass,10,38,22,13,"1st and 10 at LOU38	No Huddle-Shotgun Rodemaker,Tate pass complete deep middle to Wilson,Ontaria for 12 yards to the LOU26 (Minkins,Josh), 1ST DOWN.",pass
1800,41,1,-7,rush middle,10,26,-4,22,"1st and 10 at LOU26	No Huddle-Shotgun Benson,Trey rush middle for 4 yards loss to the LOU30 (Reiger,Mason; Harper,Nicario).",rush middle
1800,42,2,-7,rush middle,14,30,0,-4,"2nd and 14 at LOU30	No Huddle-Shotgun Toafili,Lawrance rush middle for 0 yards to the LOU30 (Sanogo,MoMo).",rush middle
1800,43,3,-7,rush right,9,25,20,0,"3rd and 9 at LOU25	No Huddle-Shotgun Rodemaker,Tate rush right for 10 yards gain to the LOU15 (Riley,Quincy), out of bounds, 1ST DOWN.",rush right
1438,44,1,-7,rush right,10,15,85,20,"1st and 10 at LOU15	No Huddle-Shotgun Toafili,Lawrance rush right for 15 yards gain to the LOU00 TOUCHDOWN, clock 08:58, 1ST DOWN.",rush right
